user_id,segment_id,segment,归属置信度,宏观结构,是否边界用户,x_umap,y_umap
0783,2,高价值稳定型,0.7181,宏观群0,0,0.8746,8.7677
0784,1,流失预警型,0.6952,宏观群0,0,6.0078,6.7994
0785,0,促销敏感型,0.6994,宏观群0,0,1.8614,8.126
0786,4,高价值稳定型2,0.859,宏观群0,0,3.4434,8.0598
0787,2,高价值稳定型,0.5563,宏观群0,0,2.6336,8.5822
0788,4,高价值稳定型2,0.8849,宏观群0,0,3.6856,8.2066
0789,0,促销敏感型,0.5363,宏观群0,0,4.5179,7.2576
0790,1,流失预警型,0.3843,宏观群0,0,6.085,7.5498
0791,4,高价值稳定型2,0.5517,宏观群0,0,1.8141,8.9415
0792,2,高价值稳定型,0.5268,宏观群0,0,1.0261,8.2475
0793,5,生鲜高频型,0.6695,宏观群1,0,5.8998,4.1115
0794,3,促销敏感型2,0.677,宏观群0,0,6.9516,7.159
0795,6,类目集中型,0.4542,宏观群0,0,3.5893,7.5996
0796,2,高价值稳定型,0.9341,宏观群0,0,0.9996,9.1053
0797,4,高价值稳定型2,0.9779,宏观群0,0,4.8572,7.7412
0798,5,生鲜高频型,0.9987,宏观群1,0,6.2012,3.4504
0799,6,类目集中型,0.9272,宏观群0,0,7.8881,8.6414
0800,6,类目集中型,0.9773,宏观群0,0,5.8303,7.527
0801,0,促销敏感型,0.8526,宏观群0,0,2.822,6.9579
0802,3,促销敏感型2,0.9959,宏观群0,0,7.5727,9.0881
0803,0,促销敏感型,0.889,宏观群0,0,1.6242,8.3112
0804,2,高价值稳定型,0.9057,宏观群0,0,1.4829,8.87
0805,2,高价值稳定型,0.9818,宏观群0,0,0.7807,7.7974
0806,1,流失预警型,1.0,宏观群0,0,6.2998,6.0919
0807,2,高价值稳定型,0.8703,宏观群0,0,1.8636,6.034
0808,2,高价值稳定型,0.5469,宏观群0,0,3.9463,6.9918
0809,2,高价值稳定型,0.9745,宏观群0,0,1.9547,7.227
0810,3,促销敏感型2,0.6366,宏观群0,0,7.0092,7.2463
0811,2,高价值稳定型,0.9374,宏观群0,0,2.0859,8.5049
0812,2,高价值稳定型,0.8987,宏观群0,0,2.9737,7.3396
0813,5,生鲜高频型,0.9956,宏观群1,0,6.222,3.4381
0814,4,高价值稳定型2,0.6059,宏观群0,0,1.786,8.5141
0815,5,生鲜高频型,0.9974,宏观群1,0,5.9559,3.364
0816,4,高价值稳定型2,0.8212,宏观群0,0,2.2427,8.8305
0817,0,促销敏感型,0.9984,宏观群0,0,5.9993,10.9762
0818,2,高价值稳定型,0.883,宏观群0,0,2.1269,6.9218
0819,2,高价值稳定型,0.9948,宏观群0,0,0.8463,9.1411
0820,6,类目集中型,0.991,宏观群0,0,8.4611,8.0087
0821,3,促销敏感型2,0.7127,宏观群0,0,7.6507,6.7372
0822,0,促销敏感型,0.993,宏观群1,0,6.4924,4.9184
0823,4,高价值稳定型2,0.868,宏观群0,0,6.4319,8.1501
0824,1,流失预警型,0.5137,宏观群0,0,4.737,6.8161
0825,1,流失预警型,0.9997,宏观群0,0,5.9833,6.6237
0826,1,流失预警型,0.7889,宏观群1,0,5.5118,4.7514
0827,2,高价值稳定型,0.881,宏观群0,0,2.6152,8.4973
0828,6,类目集中型,1.0,宏观群0,0,8.3699,9.36
0829,1,流失预警型,1.0,宏观群0,0,6.2754,5.7909
0830,3,促销敏感型2,0.9994,宏观群0,0,8.8235,6.0756
0831,2,高价值稳定型,0.9848,宏观群0,0,1.7393,6.5179
0832,4,高价值稳定型2,0.8764,宏观群0,0,6.6122,8.0036
0833,2,高价值稳定型,0.7463,宏观群0,0,2.2257,6.7872
0834,2,高价值稳定型,0.949,宏观群0,0,0.4537,9.0758
0835,2,高价值稳定型,0.9976,宏观群0,0,0.3019,8.4967
0836,4,高价值稳定型2,0.5979,宏观群0,0,1.972,8.6206
0837,1,流失预警型,0.7912,宏观群0,0,5.8069,7.5378
0838,5,生鲜高频型,0.748,宏观群1,0,4.786,3.798
0839,2,高价值稳定型,0.915,宏观群0,0,1.9496,7.7165
0840,0,促销敏感型,0.9649,宏观群0,0,7.6277,9.6416
0841,2,高价值稳定型,0.9908,宏观群0,0,1.68,6.5355
0842,2,高价值稳定型,0.8966,宏观群0,0,1.1264,8.2835
0843,4,高价值稳定型2,0.6507,宏观群0,0,1.1947,8.5025
0844,3,促销敏感型2,0.3831,宏观群0,0,4.8193,7.1294
0845,2,高价值稳定型,0.8714,宏观群0,0,1.5518,8.4303
0846,2,高价值稳定型,0.8843,宏观群0,0,2.051,8.4324
0847,2,高价值稳定型,0.9976,宏观群0,0,0.8285,9.1781
0848,6,类目集中型,0.996,宏观群0,0,8.0482,8.7342
0849,4,高价值稳定型2,0.8231,宏观群0,0,2.7906,8.7896
0850,3,促销敏感型2,0.991,宏观群0,0,5.5873,9.7795
0851,4,高价值稳定型2,0.5563,宏观群0,0,3.0054,6.4568
0852,3,促销敏感型2,0.9986,宏观群0,0,6.9321,10.2435
0853,2,高价值稳定型,0.9942,宏观群0,0,0.7121,7.7623
0854,4,高价值稳定型2,0.5885,宏观群0,0,5.5997,9.1278
0855,3,促销敏感型2,0.9811,宏观群0,0,7.006,10.0027
0856,5,生鲜高频型,0.9732,宏观群1,0,5.6667,3.3748
0857,0,促销敏感型,0.6618,宏观群0,0,1.9929,8.5362
0858,4,高价值稳定型2,0.8857,宏观群0,0,4.2756,8.197
0859,2,高价值稳定型,0.8341,宏观群0,0,1.934,6.7698
0860,4,高价值稳定型2,0.9778,宏观群0,0,6.1523,8.2279
0861,2,高价值稳定型,0.9942,宏观群0,0,1.7341,6.5057
0862,2,高价值稳定型,0.9406,宏观群0,0,1.9875,7.2539
0863,4,高价值稳定型2,0.6533,宏观群0,0,6.03,9.394
0864,1,流失预警型,1.0,宏观群0,0,6.2094,6.1676
0865,2,高价值稳定型,0.5483,宏观群0,0,2.6131,7.3558
0866,2,高价值稳定型,0.9777,宏观群0,0,1.3218,8.7139
0867,2,高价值稳定型,0.9415,宏观群0,0,1.7593,6.7501
0868,4,高价值稳定型2,0.8353,宏观群0,0,6.0264,9.2633
0869,3,促销敏感型2,0.9527,宏观群0,0,7.858,7.6999
0870,3,促销敏感型2,0.635,宏观群0,0,5.2033,9.4386
0871,4,高价值稳定型2,0.9236,宏观群0,0,1.156,8.6285
0872,6,类目集中型,0.9987,宏观群0,0,8.2125,7.8542
0873,1,流失预警型,0.9999,宏观群0,0,6.0476,6.8199
0874,4,高价值稳定型2,0.6749,宏观群0,0,3.0242,6.1953
0875,4,高价值稳定型2,0.9827,宏观群0,0,4.0558,8.6869
0876,5,生鲜高频型,0.8094,宏观群1,0,5.5456,3.6025
0877,2,高价值稳定型,0.9111,宏观群0,0,2.0878,6.0658
0878,2,高价值稳定型,0.94,宏观群0,0,1.5937,8.0708
0879,2,高价值稳定型,0.8651,宏观群0,0,1.8223,7.7158
0880,3,促销敏感型2,0.6415,宏观群1,0,3.8084,4.1171
0881,4,高价值稳定型2,0.7751,宏观群0,0,2.7582,6.9595
0882,6,类目集中型,0.9995,宏观群0,0,7.8735,7.1626
0883,4,高价值稳定型2,0.5601,宏观群0,0,4.0851,9.2663
0884,6,类目集中型,0.9627,宏观群0,0,7.8015,7.7436
0885,0,促销敏感型,0.5758,宏观群1,0,5.1649,4.5724
0886,0,促销敏感型,0.9865,宏观群0,0,3.6859,6.3739
0887,4,高价值稳定型2,0.8186,宏观群0,0,2.9988,8.3303
0888,3,促销敏感型2,0.7052,宏观群0,0,7.6506,9.1232
0889,0,促销敏感型,0.8203,宏观群0,0,3.1187,7.8988
0890,3,促销敏感型2,0.9994,宏观群0,0,7.9424,7.8877
0891,5,生鲜高频型,0.3174,宏观群1,0,5.1439,3.4899
0892,5,生鲜高频型,0.4705,宏观群0,0,6.0572,7.5411
0893,2,高价值稳定型,0.905,宏观群0,0,2.1391,6.0788
0894,4,高价值稳定型2,0.9772,宏观群0,0,4.6309,8.01
0895,5,生鲜高频型,0.9995,宏观群1,0,5.8689,3.2467
0896,2,高价值稳定型,0.9077,宏观群0,0,2.0138,6.8445
0897,4,高价值稳定型2,0.9592,宏观群0,0,3.5965,8.1668
0898,4,高价值稳定型2,0.484,宏观群0,0,2.8994,6.4369
0899,3,促销敏感型2,0.5007,宏观群0,0,8.7578,6.4464
0900,4,高价值稳定型2,0.9212,宏观群0,0,3.3202,8.1005
0901,5,生鲜高频型,0.7345,宏观群1,0,5.6631,4.4742
0902,0,促销敏感型,0.4965,宏观群0,0,2.5973,6.5938
0903,6,类目集中型,0.4673,宏观群0,0,5.6856,7.992
0904,5,生鲜高频型,0.9617,宏观群1,0,5.8341,3.8221
0905,5,生鲜高频型,0.7747,宏观群1,0,3.7106,4.1725
0906,4,高价值稳定型2,0.4877,宏观群0,0,2.4242,7.4413
0907,2,高价值稳定型,0.602,宏观群0,0,3.5214,6.4402
0908,2,高价值稳定型,0.9624,宏观群0,0,3.1891,7.0458
0909,0,促销敏感型,0.4582,宏观群0,0,2.8805,7.4868
0910,4,高价值稳定型2,0.8203,宏观群0,0,2.5827,8.5463
0911,2,高价值稳定型,0.9677,宏观群0,0,0.8203,8.1061
0912,6,类目集中型,0.9579,宏观群0,0,8.0066,8.6363
0913,2,高价值稳定型,0.9885,宏观群0,0,0.8885,9.1031
0914,2,高价值稳定型,0.8868,宏观群0,0,1.7703,6.7845
0915,2,高价值稳定型,0.7382,宏观群0,0,4.3804,7.1153
0916,2,高价值稳定型,0.9443,宏观群0,0,1.3536,8.3573
0917,0,促销敏感型,0.666,宏观群0,0,4.596,6.9906
0918,5,生鲜高频型,0.9897,宏观群1,0,5.8686,3.3084
0919,3,促销敏感型2,0.9856,宏观群0,0,7.6052,9.6244
0920,3,促销敏感型2,1.0,宏观群0,0,7.6603,9.9908
0921,4,高价值稳定型2,0.9543,宏观群0,0,5.0676,7.7047
0922,4,高价值稳定型2,0.9576,宏观群0,0,4.3672,9.1469
0923,4,高价值稳定型2,0.9157,宏观群0,0,3.4714,6.1777
0924,4,高价值稳定型2,0.7648,宏观群0,0,3.3111,8.6355
0925,2,高价值稳定型,0.9903,宏观群0,0,0.8041,8.6138
0926,5,生鲜高频型,0.705,宏观群1,0,3.7091,4.1176
0927,0,促销敏感型,0.3658,宏观群0,0,7.0067,7.5657
0928,1,流失预警型,0.9997,宏观群0,0,5.8936,7.1589
0929,1,流失预警型,0.6588,宏观群0,0,5.9742,7.3682
0930,1,流失预警型,1.0,宏观群0,0,6.2875,6.1418
0931,4,高价值稳定型2,0.6339,宏观群0,0,6.219,9.697
0932,5,生鲜高频型,0.6058,宏观群1,0,3.9937,4.2127
0933,2,高价值稳定型,0.9285,宏观群0,0,2.2092,6.045
0934,2,高价值稳定型,0.9706,宏观群0,0,1.7082,6.6042
0935,6,类目集中型,0.8842,宏观群0,0,7.3972,8.2208
0936,2,高价值稳定型,0.799,宏观群0,0,1.0147,9.1833
0937,5,生鲜高频型,0.7666,宏观群1,0,5.6428,3.8815
0938,6,类目集中型,0.793,宏观群1,0,5.4806,4.1896
0939,5,生鲜高频型,0.9183,宏观群1,0,5.7824,3.8641
0940,4,高价值稳定型2,0.8308,宏观群0,0,6.2705,8.2136
0941,0,促销敏感型,0.4371,宏观群0,0,2.45,6.375
0942,4,高价值稳定型2,0.684,宏观群0,0,6.5536,10.0903
0943,3,促销敏感型2,0.5489,宏观群1,0,5.3957,4.1137
0944,0,促销敏感型,0.5511,宏观群0,0,6.4434,7.5212
0945,3,促销敏感型2,0.9861,宏观群0,0,7.469,9.9356
0946,5,生鲜高频型,0.9874,宏观群1,0,4.965,3.2541
0947,4,高价值稳定型2,0.9347,宏观群0,0,3.7934,8.2722
0948,5,生鲜高频型,0.8702,宏观群1,0,6.0977,3.7292
0949,3,促销敏感型2,0.7457,宏观群0,0,7.9242,8.9801
0950,2,高价值稳定型,0.8111,宏观群0,0,1.3446,9.1427
0951,3,促销敏感型2,0.6257,宏观群0,0,5.86,8.656
0952,3,促销敏感型2,0.5384,宏观群0,0,4.1356,9.2537
0953,0,促销敏感型,0.6641,宏观群0,0,2.7924,7.4525
0954,2,高价值稳定型,0.8428,宏观群0,0,2.5793,5.9322
0955,1,流失预警型,0.6524,宏观群1,0,3.8138,4.2288
0956,2,高价值稳定型,0.5274,宏观群0,0,1.9204,8.7952
0957,0,促销敏感型,0.9505,宏观群1,0,6.4428,4.8358
0958,3,促销敏感型2,0.5228,宏观群1,0,3.7,4.1127
0959,0,促销敏感型,0.824,宏观群0,0,5.5485,7.3114
0960,3,促销敏感型2,0.9966,宏观群0,0,7.2723,8.2713
0961,1,流失预警型,1.0,宏观群0,0,5.983,5.8353
0962,2,高价值稳定型,0.9346,宏观群0,0,1.3991,8.8539
0963,2,高价值稳定型,0.8709,宏观群0,0,0.6321,8.978
0964,0,促销敏感型,0.5232,宏观群0,0,4.9464,6.9796
0965,1,流失预警型,0.7866,宏观群0,0,2.026,7.2366
0966,4,高价值稳定型2,0.7903,宏观群0,0,5.9275,8.9642
0967,6,类目集中型,0.9541,宏观群0,0,7.733,7.6501
0968,2,高价值稳定型,0.9916,宏观群0,0,0.614,8.018
0969,2,高价值稳定型,0.7412,宏观群0,0,1.4824,8.2668
0970,0,促销敏感型,0.5477,宏观群0,0,6.0541,9.7553
0971,4,高价值稳定型2,0.6745,宏观群0,0,3.1194,6.16
0972,1,流失预警型,1.0,宏观群0,0,6.0036,6.9371
0973,4,高价值稳定型2,0.8194,宏观群0,0,3.5354,8.4282
0974,1,流失预警型,1.0,宏观群0,0,6.1598,5.9672
0975,4,高价值稳定型2,0.5727,宏观群0,0,4.0815,8.2317
0976,2,高价值稳定型,0.7186,宏观群0,0,1.2701,8.0733
0977,2,高价值稳定型,0.8052,宏观群0,0,3.6929,6.5748
0978,2,高价值稳定型,0.5327,宏观群0,0,1.1068,7.703
0979,5,生鲜高频型,0.9183,宏观群1,0,4.7905,4.2288
0980,4,高价值稳定型2,0.9601,宏观群0,0,3.9612,8.9856
0981,5,生鲜高频型,0.987,宏观群1,0,5.8997,2.9875
0982,5,生鲜高频型,0.7631,宏观群1,0,4.6962,3.8285
0983,4,高价值稳定型2,0.9722,宏观群0,0,3.8948,9.0536
0984,5,生鲜高频型,0.8435,宏观群1,0,5.817,4.1766
0985,3,促销敏感型2,0.968,宏观群0,0,7.0423,9.3345
0986,0,促销敏感型,0.9443,宏观群0,0,1.7533,8.3066
0987,4,高价值稳定型2,0.7986,宏观群0,0,5.9434,8.4066
0988,2,高价值稳定型,0.9662,宏观群0,0,1.2028,7.4674
0989,0,促销敏感型,0.3948,宏观群1,0,4.7498,4.0125
0990,2,高价值稳定型,0.9799,宏观群0,0,1.9676,6.7901
0991,1,流失预警型,0.8055,宏观群0,0,2.3978,6.3765
0992,6,类目集中型,0.9999,宏观群0,0,7.9125,7.1458
0993,3,促销敏感型2,0.7572,宏观群0,0,6.2903,10.2059
0994,3,促销敏感型2,0.9363,宏观群0,0,7.562,8.9703
0995,1,流失预警型,1.0,宏观群0,0,3.2308,7.0691
0996,4,高价值稳定型2,0.6893,宏观群0,0,3.2864,6.6564
0997,4,高价值稳定型2,0.8011,宏观群0,0,6.3282,9.7741
0998,0,促销敏感型,0.4818,宏观群0,0,2.8342,7.9422
0999,2,高价值稳定型,0.7362,宏观群0,0,0.8544,7.955
1000,6,类目集中型,0.9942,宏观群0,0,7.8874,8.3653
1001,4,高价值稳定型2,0.9126,宏观群0,0,3.1135,8.7942
1002,4,高价值稳定型2,0.9752,宏观群0,0,4.4377,8.9626
1003,2,高价值稳定型,0.765,宏观群0,0,2.2338,8.5326
1004,4,高价值稳定型2,0.5785,宏观群0,0,4.6945,7.2042
1005,3,促销敏感型2,0.5557,宏观群0,0,5.7389,9.592
1006,3,促销敏感型2,0.9999,宏观群0,0,8.8537,6.0512
1007,2,高价值稳定型,0.992,宏观群0,0,1.7013,6.5054
1008,2,高价值稳定型,0.8182,宏观群0,0,1.1105,7.5105
1009,0,促销敏感型,0.5289,宏观群0,0,6.7768,6.8238
1010,6,类目集中型,0.6078,宏观群0,0,5.7575,7.8757
1011,2,高价值稳定型,0.9546,宏观群0,0,0.6362,7.4123
1012,5,生鲜高频型,0.8028,宏观群1,0,5.1638,4.5522
1013,4,高价值稳定型2,0.8546,宏观群0,0,3.2671,8.2594
1014,6,类目集中型,0.9864,宏观群0,0,8.2282,9.5117
1015,4,高价值稳定型2,0.9063,宏观群0,0,4.9228,8.6078
1016,0,促销敏感型,0.5428,宏观群0,0,5.084,7.3616
1017,5,生鲜高频型,0.9369,宏观群1,0,6.0894,3.6626
1018,4,高价值稳定型2,0.7558,宏观群0,0,2.0987,8.8152
1019,4,高价值稳定型2,0.8222,宏观群0,0,3.6915,7.684
1020,0,促销敏感型,0.7139,宏观群0,0,7.44,6.7948
1021,6,类目集中型,0.9483,宏观群0,0,7.4618,8.0214
1022,5,生鲜高频型,0.9249,宏观群1,0,5.822,3.3755
1023,3,促销敏感型2,1.0,宏观群0,0,7.6352,9.59
1024,2,高价值稳定型,0.5393,宏观群0,0,1.2717,8.6573
1025,1,流失预警型,1.0,宏观群0,0,6.2293,5.7874
1026,4,高价值稳定型2,0.7102,宏观群0,0,2.9234,8.6757
1027,3,促销敏感型2,0.9999,宏观群0,0,8.8806,6.042
1028,4,高价值稳定型2,0.5499,宏观群0,0,4.8911,6.8504
1029,3,促销敏感型2,0.8963,宏观群0,0,8.7397,6.5704
1030,4,高价值稳定型2,0.5048,宏观群0,0,1.7727,7.7743
1031,4,高价值稳定型2,0.7842,宏观群0,0,3.004,8.529
1032,0,促销敏感型,0.9997,宏观群0,0,6.0421,11.0999
1033,0,促销敏感型,0.5437,宏观群0,0,6.4138,7.5268
1034,1,流失预警型,0.9995,宏观群0,0,5.7555,5.656
1035,4,高价值稳定型2,0.7997,宏观群0,0,6.485,9.2934
1036,2,高价值稳定型,0.9194,宏观群0,0,1.7591,7.7162
1037,4,高价值稳定型2,0.9646,宏观群0,0,3.9317,9.1022
1038,5,生鲜高频型,0.9976,宏观群1,0,5.9126,3.2646
1039,1,流失预警型,1.0,宏观群0,0,5.9648,6.8325
1040,4,高价值稳定型2,0.781,宏观群0,0,7.0955,7.8534
1041,4,高价值稳定型2,0.5363,宏观群0,0,1.8204,7.2818
1042,4,高价值稳定型2,0.9659,宏观群0,0,5.5199,8.1815
1043,2,高价值稳定型,0.9548,宏观群0,0,1.7605,7.7798
1044,5,生鲜高频型,0.7857,宏观群1,0,4.7634,5.0002
1045,1,流失预警型,0.9905,宏观群0,0,5.3789,6.3739
1046,0,促销敏感型,0.8033,宏观群0,0,4.4253,7.08
1047,3,促销敏感型2,0.4213,宏观群0,0,5.949,9.5674
1048,0,促销敏感型,0.9982,宏观群0,0,5.9264,10.8893
1049,5,生鲜高频型,0.3646,宏观群0,0,3.0101,5.98
1050,3,促销敏感型2,0.718,宏观群0,0,6.8695,7.7567
1051,6,类目集中型,0.9367,宏观群0,0,7.2776,8.0254
1052,5,生鲜高频型,0.9757,宏观群1,0,5.8662,3.8553
1053,2,高价值稳定型,0.6248,宏观群0,0,2.0134,8.6166
1054,4,高价值稳定型2,0.5281,宏观群0,0,2.3512,6.7413
1055,1,流失预警型,0.6911,宏观群0,0,5.7528,7.4069
1056,0,促销敏感型,0.8177,宏观群0,0,2.5412,7.4981
1057,1,流失预警型,1.0,宏观群0,0,6.1877,5.8921
1058,4,高价值稳定型2,0.9061,宏观群0,0,3.5432,9.0099
1059,4,高价值稳定型2,0.6932,宏观群0,0,3.9213,7.8384
1060,0,促销敏感型,0.9997,宏观群0,0,6.0242,11.1441
1061,2,高价值稳定型,0.5649,宏观群0,0,1.7272,6.5603
1062,3,促销敏感型2,0.5318,宏观群0,0,5.7921,9.5005
1063,2,高价值稳定型,0.4793,宏观群0,0,2.357,7.2709
1064,2,高价值稳定型,0.9467,宏观群0,0,1.2663,9.0117
1065,0,促销敏感型,0.4087,宏观群0,0,4.7027,6.5302
1066,5,生鲜高频型,0.6301,宏观群1,0,5.3857,4.1434
1067,4,高价值稳定型2,0.7528,宏观群0,0,5.9707,8.9795
1068,2,高价值稳定型,0.9542,宏观群0,0,1.3392,7.3
1069,4,高价值稳定型2,0.9338,宏观群0,0,4.6898,7.42
1070,1,流失预警型,0.9857,宏观群0,0,5.9223,6.9276
1071,3,促销敏感型2,0.9969,宏观群0,0,8.4716,6.3577
1072,6,类目集中型,0.6309,宏观群1,0,5.1575,4.5229
1073,2,高价值稳定型,0.9682,宏观群0,0,2.0676,7.0195
1074,2,高价值稳定型,0.9485,宏观群0,0,2.1329,6.9124
1075,5,生鲜高频型,0.7098,宏观群1,0,5.7056,4.4701
1076,3,促销敏感型2,0.5501,宏观群1,0,3.7006,4.1146
1077,1,流失预警型,0.5467,宏观群0,0,4.4513,6.9785
1078,0,促销敏感型,0.8881,宏观群0,0,4.8493,7.1909
1079,1,流失预警型,0.9999,宏观群0,0,6.0792,6.9389
1080,0,促销敏感型,0.634,宏观群0,0,6.7124,6.8447
1081,0,促销敏感型,0.9356,宏观群0,0,2.408,8.6258
1082,0,促销敏感型,0.5095,宏观群0,0,2.9593,7.9334
1083,2,高价值稳定型,0.992,宏观群0,0,1.2877,8.8481
1084,3,促销敏感型2,0.9946,宏观群0,0,8.7376,6.0473
1085,5,生鲜高频型,0.9998,宏观群1,0,5.9814,2.9287
1086,6,类目集中型,0.6786,宏观群1,0,5.0716,4.5481
1087,6,类目集中型,0.9995,宏观群0,0,8.28,9.2021
1088,5,生鲜高频型,0.949,宏观群1,0,5.705,3.7915
1089,0,促销敏感型,0.9997,宏观群0,0,6.0446,11.1421
1090,5,生鲜高频型,0.9868,宏观群1,0,5.7231,3.2663
1091,4,高价值稳定型2,0.8875,宏观群0,0,6.4366,7.605
1092,2,高价值稳定型,0.9055,宏观群0,0,1.9368,6.3
1093,4,高价值稳定型2,0.4962,宏观群0,0,6.0845,8.0201
1094,0,促销敏感型,0.9958,宏观群0,0,7.3868,6.15
1095,6,类目集中型,1.0,宏观群0,0,8.0275,7.233
1096,2,高价值稳定型,0.9817,宏观群0,0,1.0275,7.6312
1097,0,促销敏感型,0.9923,宏观群0,0,2.0501,8.8473
1098,4,高价值稳定型2,0.7756,宏观群0,0,5.0116,9.319
1099,0,促销敏感型,0.3915,宏观群0,0,4.6342,7.2797
1100,2,高价值稳定型,0.4839,宏观群0,0,2.7704,8.0758
1101,4,高价值稳定型2,0.9276,宏观群0,0,6.5782,7.7988
1102,1,流失预警型,0.7548,宏观群0,0,6.0586,7.2898
1103,4,高价值稳定型2,0.7084,宏观群0,0,4.8816,9.3167
1104,2,高价值稳定型,0.8639,宏观群0,0,1.6779,8.7002
1105,2,高价值稳定型,0.9504,宏观群0,0,1.678,8.9438
1106,1,流失预警型,0.9923,宏观群0,0,5.6392,6.7315
1107,0,促销敏感型,0.7485,宏观群0,0,1.5732,7.1784
1108,6,类目集中型,0.9999,宏观群0,0,8.8923,7.9786
1109,3,促销敏感型2,0.937,宏观群0,0,6.4233,10.6853
1110,3,促销敏感型2,0.9271,宏观群0,0,7.9611,9.7999
1111,5,生鲜高频型,0.995,宏观群1,0,6.2343,3.4539
1112,1,流失预警型,0.9992,宏观群0,0,5.5647,5.7266
1113,3,促销敏感型2,0.8595,宏观群0,0,7.6792,7.7882
1114,4,高价值稳定型2,0.9521,宏观群0,0,6.4354,8.3267
1115,3,促销敏感型2,0.9924,宏观群0,0,6.8481,10.1223
1116,3,促销敏感型2,0.5605,宏观群1,0,3.7143,4.1296
1117,5,生鲜高频型,0.8827,宏观群1,0,5.0319,4.2939
1118,1,流失预警型,0.6979,宏观群0,0,6.0209,7.987
1119,2,高价值稳定型,0.9921,宏观群0,0,0.4194,8.2864
1120,1,流失预警型,0.989,宏观群0,0,5.8673,7.1432
1121,4,高价值稳定型2,0.631,宏观群0,0,5.9946,8.8849
1122,2,高价值稳定型,0.9718,宏观群0,0,1.4988,6.9618
1123,4,高价值稳定型2,0.5766,宏观群0,0,2.724,6.5956
1124,3,促销敏感型2,0.9888,宏观群0,0,7.1117,10.0861
1125,6,类目集中型,0.9996,宏观群0,0,8.3115,9.3099
1126,4,高价值稳定型2,0.8131,宏观群0,0,5.9611,7.7345
1127,1,流失预警型,0.9849,宏观群0,0,5.8146,7.2451
1128,5,生鲜高频型,0.8877,宏观群1,0,4.9518,4.0785
1129,3,促销敏感型2,0.8929,宏观群0,0,6.0469,10.5111
1130,2,高价值稳定型,0.967,宏观群0,0,1.6108,7.7353
1131,2,高价值稳定型,0.365,宏观群0,0,2.7986,7.824
1132,5,生鲜高频型,0.9822,宏观群1,0,4.9846,3.2404
1133,2,高价值稳定型,0.9971,宏观群0,0,0.6002,9.1724
1134,0,促销敏感型,0.9951,宏观群0,0,7.4554,6.3712
1135,2,高价值稳定型,0.593,宏观群0,0,3.09,8.1343
1136,2,高价值稳定型,0.9832,宏观群0,0,1.5514,6.9555
1137,4,高价值稳定型2,0.924,宏观群0,0,6.5508,8.6204
1138,6,类目集中型,0.9324,宏观群1,0,5.0176,4.2522
1139,4,高价值稳定型2,0.7216,宏观群0,0,2.1005,9.012
1140,2,高价值稳定型,0.476,宏观群0,0,2.7019,6.4936
1141,0,促销敏感型,0.9692,边界用户,1,7.2035,5.2078
1142,5,生鲜高频型,0.9719,宏观群1,0,5.8087,3.7249
1143,1,流失预警型,1.0,宏观群0,0,6.2474,5.762
1144,3,促销敏感型2,0.9274,宏观群0,0,8.6503,6.3965
1145,6,类目集中型,0.9512,宏观群0,0,7.9853,9.2754
1146,4,高价值稳定型2,0.7139,宏观群1,0,4.0903,4.6612
1147,5,生鲜高频型,0.9622,宏观群1,0,5.0524,3.3495
1148,0,促销敏感型,0.9872,边界用户,1,7.0183,5.1691
1149,6,类目集中型,0.6991,宏观群1,0,5.5715,4.0464
1150,4,高价值稳定型2,0.8209,宏观群0,0,6.0821,7.8019
1151,3,促销敏感型2,0.9781,宏观群1,0,3.7815,4.1256
1152,3,促销敏感型2,0.5688,宏观群1,0,3.7448,4.1727
1153,2,高价值稳定型,0.9792,宏观群0,0,1.6449,8.2394
1154,6,类目集中型,0.9994,宏观群0,0,8.7457,8.0084
1155,4,高价值稳定型2,0.8514,宏观群0,0,3.8172,7.8932
1156,3,促销敏感型2,0.4429,宏观群0,0,6.6027,7.2634
1157,3,促销敏感型2,0.9966,宏观群0,0,7.9315,9.7619
1158,4,高价值稳定型2,0.6482,宏观群0,0,3.5788,6.1055
1159,3,促销敏感型2,1.0,宏观群0,0,7.2333,10.8239
1160,1,流失预警型,1.0,宏观群0,0,6.1926,6.1254
1161,4,高价值稳定型2,0.4695,宏观群0,0,4.3731,9.4513
1162,0,促销敏感型,0.8662,宏观群0,0,6.1048,9.9056
1163,0,促销敏感型,0.5775,宏观群0,0,5.6823,7.5123
1164,2,高价值稳定型,0.4945,宏观群0,0,1.6568,8.5264
1165,5,生鲜高频型,0.9402,宏观群1,0,5.5664,3.8891
1166,0,促销敏感型,0.7834,宏观群0,0,6.8374,6.7436
1167,4,高价值稳定型2,0.96,宏观群0,0,4.6526,8.9778
1168,5,生鲜高频型,0.5681,宏观群1,0,6.1146,4.4792
1169,4,高价值稳定型2,0.5256,宏观群0,0,5.7822,9.4124
1170,2,高价值稳定型,0.751,宏观群0,0,1.2172,9.0725
1171,4,高价值稳定型2,0.892,宏观群0,0,3.8608,7.6577
1172,4,高价值稳定型2,0.8018,宏观群0,0,4.888,8.8639
1173,4,高价值稳定型2,0.8139,宏观群0,0,3.7314,7.7097
1174,4,高价值稳定型2,0.9097,宏观群0,0,3.8489,8.1466
1175,0,促销敏感型,0.999,宏观群0,0,8.016,9.6739
1176,2,高价值稳定型,0.9566,宏观群0,0,1.6193,7.055
