user_id,rank,item_id,cat_l1,cat_l3,score,主要来源,reason
0721,10,DW-1201010020,蔬果,叶菜,0.3977,复购周期,你可能接近「叶菜」的复购周期
0727,1,DW-1517010003,日配,猪肉火腿肠,0.7513,图推荐,与你购买行为相似的顾客也常购买该商品
0727,2,DW-1201040035,蔬果,花果,0.7163,图推荐,与你购买行为相似的顾客也常购买该商品
0727,3,DW-2202050126,休闲,中式糕点,0.6576,价格匹配,该商品符合你的常购价格带
0727,4,DW-1201040010,蔬果,花果,0.6359,关联规则,与你近期购买商品强关联（花果）
0727,5,DW-1201010004,蔬果,叶菜,0.6096,价格匹配,该商品符合你的常购价格带
0727,6,DW-1201020029,蔬果,根茎,0.583,价格匹配,该商品符合你的常购价格带
0727,7,DW-1517010002,日配,猪肉火腿肠,0.5074,价格匹配,该商品符合你的常购价格带
0727,8,DW-1201020361,蔬果,根茎,0.581,价格匹配,该商品符合你的常购价格带
0727,9,DW-1518050001,日配,利乐枕纯奶,0.4918,价格匹配,该商品符合你的常购价格带
0727,10,DW-1201010020,蔬果,叶菜,0.5043,价格匹配,该商品符合你的常购价格带
0728,1,DW-1203070022,蔬果,蕉类,0.6312,价格匹配,该商品符合你的常购价格带
0728,2,DW-1001010194,肉禽,鲜猪肉,0.5697,价格匹配,该商品符合你的常购价格带
0728,3,DW-1201050011,蔬果,鲜调味,0.5606,价格匹配,该商品符合你的常购价格带
0728,4,DW-1201010005,蔬果,叶菜,0.5635,价格匹配,该商品符合你的常购价格带
0728,5,DW-1001010205,肉禽,鲜猪肉,0.5446,价格匹配,该商品符合你的常购价格带
0728,6,DW-2009020012,粮油,功能盐,0.5029,价格匹配,该商品符合你的常购价格带
0728,7,DW-1203020175,蔬果,苹果类,0.5085,价格匹配,该商品符合你的常购价格带
0728,8,DW-2009030002,粮油,绵白糖,0.501,价格匹配,该商品符合你的常购价格带
0728,9,DW-1201060002,蔬果,菌菇类,0.4841,价格匹配,该商品符合你的常购价格带
0728,10,DW-1308010191,熟食,现制蒸类,0.4771,价格匹配,该商品符合你的常购价格带
0729,1,DW-1201040035,蔬果,花果,0.4717,复购周期,你可能接近「花果」的复购周期
0729,2,DW-1001010194,肉禽,鲜猪肉,0.4694,复购周期,你可能接近「鲜猪肉」的复购周期
0729,3,DW-1201010020,蔬果,叶菜,0.7595,复购周期,你可能接近「叶菜」的复购周期
0729,4,DW-1201040010,蔬果,花果,0.5228,复购周期,你可能接近「花果」的复购周期
0729,5,DW-1201040049,蔬果,花果,0.4813,复购周期,你可能接近「花果」的复购周期
0729,6,DW-1001010195,肉禽,鲜猪肉,0.6113,复购周期,你可能接近「鲜猪肉」的复购周期
0729,7,DW-1201010019,蔬果,叶菜,0.6664,复购周期,你可能接近「叶菜」的复购周期
0729,8,DW-1201020029,蔬果,根茎,0.6486,复购周期,你可能接近「根茎」的复购周期
0729,9,DW-1001010191,肉禽,鲜猪肉,0.4333,复购周期,你可能接近「鲜猪肉」的复购周期
0729,10,DW-1201040027,蔬果,花果,0.6705,复购周期,你可能接近「花果」的复购周期
0730,1,DW-1203130446,蔬果,其它水果,0.6274,复购周期,你可能接近「其它水果」的复购周期
0730,2,DW-1201010004,蔬果,叶菜,0.4599,复购周期,你可能接近「叶菜」的复购周期
0730,3,DW-1201010005,蔬果,叶菜,0.4373,复购周期,你可能接近「叶菜」的复购周期
0730,4,DW-1203130449,蔬果,其它水果,0.3937,复购周期,你可能接近「其它水果」的复购周期
0730,5,DW-1201010020,蔬果,叶菜,0.5853,复购周期,你可能接近「叶菜」的复购周期
0730,6,DW-1201010395,蔬果,叶菜,0.4717,复购周期,你可能接近「叶菜」的复购周期
0730,7,DW-1201010021,蔬果,叶菜,0.4086,复购周期,你可能接近「叶菜」的复购周期
0730,8,DW-1203130332,蔬果,其它水果,0.3584,复购周期,你可能接近「其它水果」的复购周期
0730,9,DW-1201010019,蔬果,叶菜,0.3588,复购周期,你可能接近「叶菜」的复购周期
0730,10,DW-1201010023,蔬果,叶菜,0.3166,复购周期,你可能接近「叶菜」的复购周期
0731,1,DW-1201020029,蔬果,根茎,0.6121,图推荐,与你购买行为相似的顾客也常购买该商品
0731,2,DW-1201020721,蔬果,根茎,0.7868,价格匹配,该商品符合你的常购价格带
0731,3,DW-1201020013,蔬果,根茎,0.6162,价格匹配,该商品符合你的常购价格带
0731,4,DW-1201020045,蔬果,根茎,0.5727,价格匹配,该商品符合你的常购价格带
0731,5,DW-1201020044,蔬果,根茎,0.6958,价格匹配,该商品符合你的常购价格带
0731,6,DW-1201040010,蔬果,花果,0.683,图推荐,与你购买行为相似的顾客也常购买该商品
0731,7,DW-1201040026,蔬果,花果,0.5054,图推荐,与你购买行为相似的顾客也常购买该商品
0731,8,DW-1201020017,蔬果,根茎,0.643,价格匹配,该商品符合你的常购价格带
0731,9,DW-1201020042,蔬果,根茎,0.428,价格匹配,该商品符合你的常购价格带
0731,10,DW-1201020361,蔬果,根茎,0.4579,关联规则,与你近期购买商品强关联（根茎）
0732,1,DW-1201020029,蔬果,根茎,0.6559,复购周期,你可能接近「根茎」的复购周期
0732,2,DW-1521010005,日配,新鲜蛋品,0.4883,复购周期,你可能接近「新鲜蛋品」的复购周期
0732,3,DW-1201020013,蔬果,根茎,0.5188,复购周期,你可能接近「根茎」的复购周期
0732,4,DW-1201020045,蔬果,根茎,0.4398,复购周期,你可能接近「根茎」的复购周期
0732,5,DW-1201020721,蔬果,根茎,0.4485,复购周期,你可能接近「根茎」的复购周期
0732,6,DW-1201020361,蔬果,根茎,0.4803,复购周期,你可能接近「根茎」的复购周期
0732,7,DW-1201020042,蔬果,根茎,0.697,复购周期,你可能接近「根茎」的复购周期
0732,8,DW-1201020044,蔬果,根茎,0.3678,复购周期,你可能接近「根茎」的复购周期
0732,9,DW-1201020017,蔬果,根茎,0.3533,复购周期,你可能接近「根茎」的复购周期
0732,10,DW-1201020037,蔬果,根茎,0.4759,复购周期,你可能接近「根茎」的复购周期
0733,1,DW-1201040035,蔬果,花果,0.5614,复购周期,你可能接近「花果」的复购周期
0733,2,DW-1201020029,蔬果,根茎,0.551,复购周期,你可能接近「根茎」的复购周期
0733,3,DW-1201040049,蔬果,花果,0.5003,复购周期,你可能接近「花果」的复购周期
0733,4,DW-1201040010,蔬果,花果,0.4912,复购周期,你可能接近「花果」的复购周期
0733,5,DW-1201040027,蔬果,花果,0.3195,复购周期,你可能接近「花果」的复购周期
0733,6,DW-1201040026,蔬果,花果,0.3257,复购周期,你可能接近「花果」的复购周期
0733,7,DW-1201040004,蔬果,花果,0.6293,复购周期,你可能接近「花果」的复购周期
0733,8,DW-1201020045,蔬果,根茎,0.305,复购周期,你可能接近「根茎」的复购周期
0733,9,DW-1201020721,蔬果,根茎,0.4686,复购周期,你可能接近「根茎」的复购周期
0733,10,DW-1201020013,蔬果,根茎,0.306,复购周期,你可能接近「根茎」的复购周期
0736,1,DW-1201060004,蔬果,菌菇类,0.5909,复购周期,你可能接近「菌菇类」的复购周期
0736,2,DW-1201060002,蔬果,菌菇类,0.7124,复购周期,你可能接近「菌菇类」的复购周期
0736,3,DW-1201060010,蔬果,菌菇类,0.5268,复购周期,你可能接近「菌菇类」的复购周期
0736,4,DW-1201060003,蔬果,菌菇类,0.5395,复购周期,你可能接近「菌菇类」的复购周期
0736,5,DW-1201050011,蔬果,鲜调味,0.4824,图推荐,与你购买行为相似的顾客也常购买该商品
0736,6,DW-1201060014,蔬果,菌菇类,0.4894,复购周期,你可能接近「菌菇类」的复购周期
0736,7,DW-1203130446,蔬果,其它水果,0.4663,价格匹配,该商品符合你的常购价格带
0736,8,DW-1001040125,肉禽,猪骨,0.5,价格匹配,该商品符合你的常购价格带
0736,9,DW-1201010004,蔬果,叶菜,0.4843,价格匹配,该商品符合你的常购价格带
0736,10,DW-1203090210,蔬果,进口水果,0.5403,价格匹配,该商品符合你的常购价格带
0740,1,DW-1201040035,蔬果,花果,0.6057,关联规则,与你近期购买商品强关联（花果）
0740,2,DW-1201040010,蔬果,花果,0.6682,关联规则,与你近期购买商品强关联（花果）
0740,3,DW-1201040026,蔬果,花果,0.73,关联规则,与你近期购买商品强关联（花果）
0740,4,DW-1201040049,蔬果,花果,0.4978,价格匹配,该商品符合你的常购价格带
0740,5,DW-1203020172,蔬果,苹果类,0.4853,图推荐,与你购买行为相似的顾客也常购买该商品
0740,6,DW-1201040027,蔬果,花果,0.5159,价格匹配,该商品符合你的常购价格带
0740,7,DW-1201040004,蔬果,花果,0.5588,价格匹配,该商品符合你的常购价格带
0740,8,DW-1201040022,蔬果,花果,0.5038,关联规则,与你近期购买商品强关联（花果）
0740,9,DW-1201020029,蔬果,根茎,0.4565,价格匹配,该商品符合你的常购价格带
0740,10,DW-1201010004,蔬果,叶菜,0.4156,价格匹配,该商品符合你的常购价格带
0741,1,DW-1201040026,蔬果,花果,0.6204,图推荐,与你购买行为相似的顾客也常购买该商品
0741,2,DW-1201040035,蔬果,花果,0.562,关联规则,与你近期购买商品强关联（花果）
0741,3,DW-1518130016,日配,利乐砖乳酸菌,0.5306,价格匹配,该商品符合你的常购价格带
0741,4,DW-1201040010,蔬果,花果,0.5253,价格匹配,该商品符合你的常购价格带
0741,5,DW-1201020029,蔬果,根茎,0.5234,价格匹配,该商品符合你的常购价格带
0741,6,DW-1201020013,蔬果,根茎,0.4738,价格匹配,该商品符合你的常购价格带
0741,7,DW-1518130011,日配,利乐砖乳酸菌,0.5178,价格匹配,该商品符合你的常购价格带
0741,8,DW-1201040049,蔬果,花果,0.5133,价格匹配,该商品符合你的常购价格带
0741,9,DW-2006010003,粮油,散称白米,0.4789,价格匹配,该商品符合你的常购价格带
0741,10,DW-1201040004,蔬果,花果,0.4624,价格匹配,该商品符合你的常购价格带
0745,1,DW-1001010196,肉禽,鲜猪肉,0.6712,复购周期,你可能接近「鲜猪肉」的复购周期
0745,2,DW-1001010194,肉禽,鲜猪肉,0.6664,复购周期,你可能接近「鲜猪肉」的复购周期
0745,3,DW-1201010005,蔬果,叶菜,0.6042,复购周期,你可能接近「叶菜」的复购周期
0745,4,DW-1201010004,蔬果,叶菜,0.6553,复购周期,你可能接近「叶菜」的复购周期
0745,5,DW-1201020045,蔬果,根茎,0.4525,复购周期,你可能接近「根茎」的复购周期
0745,6,DW-1201020029,蔬果,根茎,0.6532,复购周期,你可能接近「根茎」的复购周期
0745,7,DW-1201020013,蔬果,根茎,0.6345,复购周期,你可能接近「根茎」的复购周期
0745,8,DW-1201010020,蔬果,叶菜,0.6523,复购周期,你可能接近「叶菜」的复购周期
0745,9,DW-1201020721,蔬果,根茎,0.6081,复购周期,你可能接近「根茎」的复购周期
0745,10,DW-1201010023,蔬果,叶菜,0.419,复购周期,你可能接近「叶菜」的复购周期
0746,1,DW-1201020029,蔬果,根茎,0.5256,关联规则,与你近期购买商品强关联（根茎）
0746,2,DW-1201040035,蔬果,花果,0.533,价格匹配,该商品符合你的常购价格带
0746,3,DW-1201020045,蔬果,根茎,0.5189,价格匹配,该商品符合你的常购价格带
0746,4,DW-1201020013,蔬果,根茎,0.4972,关联规则,与你近期购买商品强关联（根茎）
0746,5,DW-1201020361,蔬果,根茎,0.5297,价格匹配,该商品符合你的常购价格带
0746,6,DW-2006010003,粮油,散称白米,0.3822,图推荐,与你购买行为相似的顾客也常购买该商品
0746,7,DW-1201010005,蔬果,叶菜,0.5001,价格匹配,该商品符合你的常购价格带
0746,8,DW-1201020042,蔬果,根茎,0.4908,价格匹配,该商品符合你的常购价格带
0746,9,DW-1201020721,蔬果,根茎,0.3947,价格匹配,该商品符合你的常购价格带
0746,10,DW-1521010005,日配,新鲜蛋品,0.3381,图推荐,与你购买行为相似的顾客也常购买该商品
0748,1,DW-1518010006,日配,利乐砖纯奶,0.5137,图推荐,与你购买行为相似的顾客也常购买该商品
0748,2,DW-1521010005,日配,新鲜蛋品,0.463,图推荐,与你购买行为相似的顾客也常购买该商品
0748,3,DW-2204050120,休闲,山楂,0.5132,价格匹配,该商品符合你的常购价格带
0748,4,DW-2106010051,冲调,蜂蜜,0.4343,价格匹配,该商品符合你的常购价格带
0748,5,DW-2006010003,粮油,散称白米,0.4795,价格匹配,该商品符合你的常购价格带
0748,6,DW-1518050001,日配,利乐枕纯奶,0.4603,价格匹配,该商品符合你的常购价格带
0748,7,DW-1201040035,蔬果,花果,0.4534,价格匹配,该商品符合你的常购价格带
0748,8,DW-1001040125,肉禽,猪骨,0.4508,价格匹配,该商品符合你的常购价格带
0748,9,DW-1518130016,日配,利乐砖乳酸菌,0.4205,价格匹配,该商品符合你的常购价格带
0748,10,DW-2202050126,休闲,中式糕点,0.422,价格匹配,该商品符合你的常购价格带
0750,1,DW-1201010004,蔬果,叶菜,0.553,复购周期,你可能接近「叶菜」的复购周期
0750,2,DW-1201010023,蔬果,叶菜,0.5196,复购周期,你可能接近「叶菜」的复购周期
0750,3,DW-1201010005,蔬果,叶菜,0.6268,复购周期,你可能接近「叶菜」的复购周期
0750,4,DW-1201010019,蔬果,叶菜,0.6091,复购周期,你可能接近「叶菜」的复购周期
0750,5,DW-1201010021,蔬果,叶菜,0.6038,复购周期,你可能接近「叶菜」的复购周期
0750,6,DW-1201040035,蔬果,花果,0.6236,复购周期,你可能接近「花果」的复购周期
0750,7,DW-1201010020,蔬果,叶菜,0.6449,复购周期,你可能接近「叶菜」的复购周期
0750,8,DW-1201010395,蔬果,叶菜,0.6023,复购周期,你可能接近「叶菜」的复购周期
0750,9,DW-1201060010,蔬果,菌菇类,0.642,复购周期,你可能接近「菌菇类」的复购周期
0750,10,DW-1201020029,蔬果,根茎,0.6072,复购周期,你可能接近「根茎」的复购周期
0751,1,DW-1201020029,蔬果,根茎,0.6052,价格匹配,该商品符合你的常购价格带
0751,2,DW-1201010004,蔬果,叶菜,0.5674,价格匹配,该商品符合你的常购价格带
0751,3,DW-1201020013,蔬果,根茎,0.6484,价格匹配,该商品符合你的常购价格带
0751,4,DW-1201040035,蔬果,花果,0.5756,价格匹配,该商品符合你的常购价格带
0751,5,DW-1201040010,蔬果,花果,0.4998,关联规则,与你近期购买商品强关联（花果）
0751,6,DW-1201040049,蔬果,花果,0.6246,价格匹配,该商品符合你的常购价格带
0751,7,DW-1201010020,蔬果,叶菜,0.4406,价格匹配,该商品符合你的常购价格带
0751,8,DW-1201020721,蔬果,根茎,0.5447,价格匹配,该商品符合你的常购价格带
0751,9,DW-1201010005,蔬果,叶菜,0.5288,价格匹配,该商品符合你的常购价格带
0751,10,DW-1201020045,蔬果,根茎,0.4726,关联规则,与你近期购买商品强关联（根茎）
0752,1,DW-1518030030,日配,利乐砖营养奶,0.6782,图推荐,与你购买行为相似的顾客也常购买该商品
0752,2,DW-1001040125,肉禽,猪骨,0.5512,图推荐,与你购买行为相似的顾客也常购买该商品
0752,3,DW-2311020107,酒饮,普通低度白酒,0.491,价格匹配,该商品符合你的常购价格带
0752,4,DW-1521010005,日配,新鲜蛋品,0.4551,图推荐,与你购买行为相似的顾客也常购买该商品
0752,5,DW-2311020461,酒饮,普通低度白酒,0.4372,价格匹配,该商品符合你的常购价格带
0752,6,DW-2311020057,酒饮,普通低度白酒,0.3913,价格匹配,该商品符合你的常购价格带
0752,7,DW-2311020403,酒饮,普通低度白酒,0.3938,价格匹配,该商品符合你的常购价格带
0752,8,DW-1518030013,日配,利乐砖营养奶,0.3895,价格匹配,该商品符合你的常购价格带
0752,9,DW-2006010003,粮油,散称白米,0.4144,图推荐,与你购买行为相似的顾客也常购买该商品
0752,10,DW-2311020221,酒饮,普通低度白酒,0.3918,价格匹配,该商品符合你的常购价格带
0753,1,DW-1201020029,蔬果,根茎,0.5617,复购周期,你可能接近「根茎」的复购周期
0753,2,DW-1201020013,蔬果,根茎,0.4678,复购周期,你可能接近「根茎」的复购周期
0753,3,DW-1201020721,蔬果,根茎,0.4519,复购周期,你可能接近「根茎」的复购周期
0753,4,DW-1201020045,蔬果,根茎,0.5124,复购周期,你可能接近「根茎」的复购周期
0753,5,DW-1201020361,蔬果,根茎,0.5317,复购周期,你可能接近「根茎」的复购周期
0753,6,DW-1201020042,蔬果,根茎,0.4823,复购周期,你可能接近「根茎」的复购周期
0753,7,DW-1201020017,蔬果,根茎,0.6197,复购周期,你可能接近「根茎」的复购周期
0753,8,DW-1201020044,蔬果,根茎,0.393,复购周期,你可能接近「根茎」的复购周期
0753,9,DW-1201010004,蔬果,叶菜,0.5025,价格匹配,该商品符合你的常购价格带
0753,10,DW-1201010005,蔬果,叶菜,0.6701,价格匹配,该商品符合你的常购价格带
0754,1,DW-1201060010,蔬果,菌菇类,0.5977,复购周期,你可能接近「菌菇类」的复购周期
0754,2,DW-2205130089,休闲,香瓜子,0.4537,复购周期,你可能接近「香瓜子」的复购周期
0754,3,DW-1201060004,蔬果,菌菇类,0.7137,复购周期,你可能接近「菌菇类」的复购周期
0754,4,DW-1201060003,蔬果,菌菇类,0.4897,复购周期,你可能接近「菌菇类」的复购周期
0754,5,DW-1201060002,蔬果,菌菇类,0.6683,复购周期,你可能接近「菌菇类」的复购周期
0754,6,DW-2205130006,休闲,香瓜子,0.5232,复购周期,你可能接近「香瓜子」的复购周期
0754,7,DW-1203070022,蔬果,蕉类,0.4806,图推荐,与你购买行为相似的顾客也常购买该商品
0754,8,DW-1201060014,蔬果,菌菇类,0.6638,复购周期,你可能接近「菌菇类」的复购周期
0754,9,DW-2205130016,休闲,香瓜子,0.4039,复购周期,你可能接近「香瓜子」的复购周期
0754,10,DW-2205130020,休闲,香瓜子,0.4228,复购周期,你可能接近「香瓜子」的复购周期
0755,1,DW-1201060002,蔬果,菌菇类,0.5157,图推荐,与你购买行为相似的顾客也常购买该商品
0755,2,DW-1201060004,蔬果,菌菇类,0.657,价格匹配,该商品符合你的常购价格带
0755,3,DW-1201040035,蔬果,花果,0.6322,价格匹配,该商品符合你的常购价格带
0755,4,DW-1201020029,蔬果,根茎,0.4463,关联规则,与你近期购买商品强关联（根茎）
0755,5,DW-1201020045,蔬果,根茎,0.586,关联规则,与你近期购买商品强关联（根茎）
0755,6,DW-1201020721,蔬果,根茎,0.5924,关联规则,与你近期购买商品强关联（根茎）
0755,7,DW-1201020361,蔬果,根茎,0.5804,关联规则,与你近期购买商品强关联（根茎）
0755,8,DW-1201060003,蔬果,菌菇类,0.4366,关联规则,与你近期购买商品强关联（菌菇类）
0755,9,DW-1201010004,蔬果,叶菜,0.3459,关联规则,与你近期购买商品强关联（叶菜）
0755,10,DW-1201010395,蔬果,叶菜,0.3364,价格匹配,该商品符合你的常购价格带
0758,1,DW-1001010205,肉禽,鲜猪肉,0.6974,图推荐,与你购买行为相似的顾客也常购买该商品
0758,2,DW-1201020029,蔬果,根茎,0.7709,图推荐,与你购买行为相似的顾客也常购买该商品
0758,3,DW-1001010196,肉禽,鲜猪肉,0.5703,复购周期,你可能接近「鲜猪肉」的复购周期
0758,4,DW-1201040010,蔬果,花果,0.5633,图推荐,与你购买行为相似的顾客也常购买该商品
0758,5,DW-1201020045,蔬果,根茎,0.6315,图推荐,与你购买行为相似的顾客也常购买该商品
0758,6,DW-1201020013,蔬果,根茎,0.6227,图推荐,与你购买行为相似的顾客也常购买该商品
0758,7,DW-1201060003,蔬果,菌菇类,0.4646,复购周期,你可能接近「菌菇类」的复购周期
0758,8,DW-1201040035,蔬果,花果,0.6135,图推荐,与你购买行为相似的顾客也常购买该商品
0758,9,DW-1001010191,肉禽,鲜猪肉,0.4854,复购周期,你可能接近「鲜猪肉」的复购周期
0758,10,DW-1521010005,日配,新鲜蛋品,0.5645,图推荐,与你购买行为相似的顾客也常购买该商品
0759,1,DW-2006010003,粮油,散称白米,0.5918,图推荐,与你购买行为相似的顾客也常购买该商品
0759,2,DW-1001010194,肉禽,鲜猪肉,0.5962,图推荐,与你购买行为相似的顾客也常购买该商品
0759,3,DW-1201060004,蔬果,菌菇类,0.5732,图推荐,与你购买行为相似的顾客也常购买该商品
0759,4,DW-1203020164,蔬果,苹果类,0.6062,图推荐,与你购买行为相似的顾客也常购买该商品
0759,5,DW-1201040026,蔬果,花果,0.587,图推荐,与你购买行为相似的顾客也常购买该商品
0759,6,DW-1203070022,蔬果,蕉类,0.5676,图推荐,与你购买行为相似的顾客也常购买该商品
0759,7,DW-1201040035,蔬果,花果,0.4778,图推荐,与你购买行为相似的顾客也常购买该商品
0759,8,DW-1203090210,蔬果,进口水果,0.567,图推荐,与你购买行为相似的顾客也常购买该商品
0759,9,DW-1201040010,蔬果,花果,0.5732,图推荐,与你购买行为相似的顾客也常购买该商品
0759,10,DW-1201010005,蔬果,叶菜,0.4841,价格匹配,该商品符合你的常购价格带
0761,1,DW-1203070022,蔬果,蕉类,0.6482,复购周期,你可能接近「蕉类」的复购周期
0761,2,DW-1203090210,蔬果,进口水果,0.5373,图推荐,与你购买行为相似的顾客也常购买该商品
0761,3,DW-1201040035,蔬果,花果,0.4466,图推荐,与你购买行为相似的顾客也常购买该商品
0761,4,DW-1203130332,蔬果,其它水果,0.5311,复购周期,你可能接近「其它水果」的复购周期
0761,5,DW-1203130446,蔬果,其它水果,0.4993,复购周期,你可能接近「其它水果」的复购周期
0761,6,DW-1201020029,蔬果,根茎,0.577,图推荐,与你购买行为相似的顾客也常购买该商品
0761,7,DW-1521010005,日配,新鲜蛋品,0.4504,价格匹配,该商品符合你的常购价格带
0761,8,DW-1203130449,蔬果,其它水果,0.431,复购周期,你可能接近「其它水果」的复购周期
0761,9,DW-1203070023,蔬果,蕉类,0.4217,复购周期,你可能接近「蕉类」的复购周期
0761,10,DW-1201020045,蔬果,根茎,0.3866,价格匹配,该商品符合你的常购价格带
0763,1,DW-1203020172,蔬果,苹果类,0.6212,图推荐,与你购买行为相似的顾客也常购买该商品
0763,2,DW-1201020361,蔬果,根茎,0.5966,图推荐,与你购买行为相似的顾客也常购买该商品
0763,3,DW-1201010004,蔬果,叶菜,0.4119,价格匹配,该商品符合你的常购价格带
0763,4,DW-1201020029,蔬果,根茎,0.411,关联规则,与你近期购买商品强关联（根茎）
0763,5,DW-1201020721,蔬果,根茎,0.4965,关联规则,与你近期购买商品强关联（根茎）
0763,6,DW-1201020045,蔬果,根茎,0.4778,关联规则,与你近期购买商品强关联（根茎）
0763,7,DW-1203020164,蔬果,苹果类,0.4127,价格匹配,该商品符合你的常购价格带
0763,8,DW-1201020042,蔬果,根茎,0.4174,关联规则,与你近期购买商品强关联（根茎）
0763,9,DW-1201020013,蔬果,根茎,0.4212,关联规则,与你近期购买商品强关联（根茎）
0763,10,DW-1203130446,蔬果,其它水果,0.4538,图推荐,与你购买行为相似的顾客也常购买该商品
0764,1,DW-1201040026,蔬果,花果,0.5588,图推荐,与你购买行为相似的顾客也常购买该商品
0764,2,DW-1518030030,日配,利乐砖营养奶,0.5802,图推荐,与你购买行为相似的顾客也常购买该商品
0764,3,DW-1203090210,蔬果,进口水果,0.512,图推荐,与你购买行为相似的顾客也常购买该商品
0764,4,DW-2009030002,粮油,绵白糖,0.5437,图推荐,与你购买行为相似的顾客也常购买该商品
0764,5,DW-2006010003,粮油,散称白米,0.4954,图推荐,与你购买行为相似的顾客也常购买该商品
0764,6,DW-2202050126,休闲,中式糕点,0.5031,图推荐,与你购买行为相似的顾客也常购买该商品
0764,7,DW-1201040035,蔬果,花果,0.4366,图推荐,与你购买行为相似的顾客也常购买该商品
0764,8,DW-1201020042,蔬果,根茎,0.428,图推荐,与你购买行为相似的顾客也常购买该商品
0764,9,DW-1505040040,日配,冷藏乳酸菌,0.4206,图推荐,与你购买行为相似的顾客也常购买该商品
0764,10,DW-1301010076,熟食,凉拌素食,0.4554,图推荐,与你购买行为相似的顾客也常购买该商品
0765,1,DW-2203060010,休闲,综合包,0.6301,图推荐,与你购买行为相似的顾客也常购买该商品
0765,2,DW-2207990007,休闲,其他糖果,0.6607,图推荐,与你购买行为相似的顾客也常购买该商品
0765,3,DW-1518050001,日配,利乐枕纯奶,0.5675,图推荐,与你购买行为相似的顾客也常购买该商品
0765,4,DW-1201040026,蔬果,花果,0.5826,图推荐,与你购买行为相似的顾客也常购买该商品
0765,5,DW-1505040001,日配,冷藏乳酸菌,0.5336,价格匹配,该商品符合你的常购价格带
0765,6,DW-1203130332,蔬果,其它水果,0.5381,图推荐,与你购买行为相似的顾客也常购买该商品
0765,7,DW-1203020164,蔬果,苹果类,0.5063,价格匹配,该商品符合你的常购价格带
0765,8,DW-1201040035,蔬果,花果,0.5967,价格匹配,该商品符合你的常购价格带
0765,9,DW-2206070072,休闲,豆干类,0.4756,价格匹配,该商品符合你的常购价格带
0765,10,DW-1518010006,日配,利乐砖纯奶,0.5098,价格匹配,该商品符合你的常购价格带
0766,1,DW-1201040035,蔬果,花果,0.568,关联规则,与你近期购买商品强关联（花果）
0766,2,DW-1201040010,蔬果,花果,0.5473,关联规则,与你近期购买商品强关联（花果）
0766,3,DW-1201020029,蔬果,根茎,0.5528,价格匹配,该商品符合你的常购价格带
0766,4,DW-1001010194,肉禽,鲜猪肉,0.5038,图推荐,与你购买行为相似的顾客也常购买该商品
0766,5,DW-1201010004,蔬果,叶菜,0.4756,价格匹配,该商品符合你的常购价格带
0766,6,DW-1201040026,蔬果,花果,0.5066,关联规则,与你近期购买商品强关联（花果）
0766,7,DW-1201040049,蔬果,花果,0.4766,关联规则,与你近期购买商品强关联（花果）
0766,8,DW-1202018267,蔬果,豆腐,0.4518,图推荐,与你购买行为相似的顾客也常购买该商品
0766,9,DW-2009030002,粮油,绵白糖,0.5457,图推荐,与你购买行为相似的顾客也常购买该商品
0766,10,DW-1201010005,蔬果,叶菜,0.5247,价格匹配,该商品符合你的常购价格带
0769,1,DW-2205130089,休闲,香瓜子,0.5442,价格匹配,该商品符合你的常购价格带
0769,2,DW-1203010293,蔬果,柑桔柚类,0.5301,价格匹配,该商品符合你的常购价格带
0769,3,DW-1203130446,蔬果,其它水果,0.4846,图推荐,与你购买行为相似的顾客也常购买该商品
0769,4,DW-1201020029,蔬果,根茎,0.4264,关联规则,与你近期购买商品强关联（根茎）
0769,5,DW-1203010290,蔬果,柑桔柚类,0.4501,复购周期,你可能接近「柑桔柚类」的复购周期
0769,6,DW-1201040035,蔬果,花果,0.4521,关联规则,与你近期购买商品强关联（花果）
0769,7,DW-2205130006,休闲,香瓜子,0.4784,价格匹配,该商品符合你的常购价格带
0769,8,DW-1201020045,蔬果,根茎,0.4354,价格匹配,该商品符合你的常购价格带
0769,9,DW-1203010221,蔬果,柑桔柚类,0.4276,价格匹配,该商品符合你的常购价格带
0769,10,DW-1203010218,蔬果,柑桔柚类,0.4428,价格匹配,该商品符合你的常购价格带
0770,1,DW-1201040035,蔬果,花果,0.5552,关联规则,与你近期购买商品强关联（花果）
0770,2,DW-1201040010,蔬果,花果,0.4454,关联规则,与你近期购买商品强关联（花果）
0770,3,DW-1201020029,蔬果,根茎,0.605,关联规则,与你近期购买商品强关联（根茎）
0770,4,DW-1201010004,蔬果,叶菜,0.4061,关联规则,与你近期购买商品强关联（叶菜）
0770,5,DW-1201040026,蔬果,花果,0.4263,关联规则,与你近期购买商品强关联（花果）
0770,6,DW-1201040049,蔬果,花果,0.4569,关联规则,与你近期购买商品强关联（花果）
0770,7,DW-1201040027,蔬果,花果,0.4162,关联规则,与你近期购买商品强关联（花果）
0770,8,DW-1201010005,蔬果,叶菜,0.4122,价格匹配,该商品符合你的常购价格带
0770,9,DW-1201020045,蔬果,根茎,0.3903,价格匹配,该商品符合你的常购价格带
0770,10,DW-1201040004,蔬果,花果,0.429,关联规则,与你近期购买商品强关联（花果）
0773,1,DW-1201010020,蔬果,叶菜,0.4803,图推荐,与你购买行为相似的顾客也常购买该商品
0773,2,DW-3016080270,洗化,软抽纸巾,0.5954,价格匹配,该商品符合你的常购价格带
